NR_PEDIDO_PARTICIPA;DT_PESQUISA_SATISFACAO;DS_QUESTAO;DS_ALTERNATIVA
LAI-002699/2026;46058,76295;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002700/2026;46058,76087;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002704/2026;46058,7598;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002737/2026;46079,14374;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002738/2026;46057,3776;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002753/2026;46074,87149;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002808/2026;46140,87227;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002810/2026;46066,95547;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002840/2026;46065,87509;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002893/2026;46076,57897;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002903/2026;46076,5778;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002911/2026;46057,60052;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002915/2026;46086,87319;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002917/2026;46057,86471;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002928/2026;46097,06615;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002943/2026;46057,86278;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002978/2026;46096,88023;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-002996/2026;46066,82779;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003005/2026;46076,57166;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003006/2026;46078,88069;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003039/2026;46084,08509;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003047/2026;46079,12855;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003085/2026;46064,72942;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003100/2026;46058,40046;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003199/2026;46058,75258;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003200/2026;46058,51743;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003209/2026;46076,56936;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003210/2026;46066,82032;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003214/2026;46064,41788;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003218/2026;46100,90387;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003219/2026;46074,03681;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003222/2026;46076,91006;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003235/2026;46072,76308;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003266/2026;46068,82569;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003275/2026;46059,85557;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003278/2026;46096,34306;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003279/2026;46096,34229;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003349/2026;46111,65822;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003357/2026;46064,71199;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003358/2026;46127,51894;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003376/2026;46082,03241;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003377/2026;46076,90699;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003378/2026;46079,12539;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003383/2026;46087,89711;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003665/2026;46080,82453;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003719/2026;46066,81462;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003827/2026;46078,8673;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003829/2026;46096,32476;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-003837/2026;46085,0587;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004078/2026;46083,99291;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004079/2026;46080,81831;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004081/2026;46101,87692;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004093/2026;46092,55688;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004170/2026;46096,32186;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004331/2026;46078,85619;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004395/2026;46096,31741;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004413/2026;46094,32025;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004436/2026;46102,69992;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004449/2026;46096,31649;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004451/2026;46085,82795;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004452/2026;46107,85987;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004453/2026;46107,50918;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004591/2026;46087,88154;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004670/2026;46096,1139;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004856/2026;46096,11201;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004858/2026;46098,56365;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-004867/2026;46093,16542;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005037/2026;46085,01644;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005163/2026;46118,46677;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005164/2026;46113,04815;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005218/2026;46085,82545;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005527/2026;46101,96624;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005529/2026;46096,07546;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005530/2026;46108,92359;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005532/2026;46108,83521;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005574/2026;46109,51382;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005610/2026;46119,99936;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005611/2026;46093,59209;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005743/2026;46093,14054;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005747/2026;46092,63292;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005750/2026;46104,10576;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005751/2026;46096,06248;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005759/2026;46093,6122;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-005832/2026;46091,90171;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006184/2026;46097,52847;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006195/2026;46097,52792;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006416/2026;46113,03389;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006418/2026;46100,53459;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006436/2026;46107,91551;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006449/2026;46107,41457;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006472/2026;46118,49509;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006474/2026;46127,94012;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006812/2026;46106,36321;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006973/2026;46120,87516;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006974/2026;46129,85661;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-006978/2026;46125,54301;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007032/2026;46119,52454;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007335/2026;46125,96954;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007337/2026;46119,47656;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007563/2026;46111,54645;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007567/2026;46118,80723;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007698/2026;46118,39189;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007848/2026;46121,03361;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007880/2026;46118,80369;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007895/2026;46112,76095;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007915/2026;46134,92949;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-007962/2026;46135,06326;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008009/2026;46119,98076;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008010/2026;46113,48341;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008012/2026;46113,58624;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008029/2026;46141,594;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008030/2026;46123,10056;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008031/2026;46122,84566;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008145/2026;46118,81032;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008152/2026;46134,54726;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008211/2026;46135,886;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008212/2026;46139,90757;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008232/2026;46140,83212;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008449/2026;46121,6773;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008460/2026;46125,00582;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008462/2026;46121,99574;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-008624/2026;46125,54497;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-009325/2026;46142,68038;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-009408/2026;46135,11237;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-009661/2026;46135,65806;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-010035/2026;46146,64036;A resposta fornecida foi satisfatória?;Insatisfatória
LAI-000846/2023;44952,14091;A resposta fornecida foi satisfatória?;Regular
LAI-003292/2022;44952,54567;A resposta fornecida foi satisfatória?;Regular
LAI-001438/2023;44960,60522;A resposta fornecida foi satisfatória?;Regular
LAI-001440/2023;44960,83802;A resposta fornecida foi satisfatória?;Regular
LAI-001473/2023;44970,57324;A resposta fornecida foi satisfatória?;Regular
LAI-001834/2023;44972,44367;A resposta fornecida foi satisfatória?;Regular
LAI-001190/2023;44974,75162;A resposta fornecida foi satisfatória?;Regular
LAI-002187/2023;44985,84051;A resposta fornecida foi satisfatória?;Regular
LAI-003433/2023;44995,96829;A resposta fornecida foi satisfatória?;Regular
LAI-005548/2023;45027,60194;A resposta fornecida foi satisfatória?;Regular
LAI-005258/2023;45027,62821;A resposta fornecida foi satisfatória?;Regular
LAI-003934/2023;45035,69125;A resposta fornecida foi satisfatória?;Regular
LAI-006208/2023;45043,70939;A resposta fornecida foi satisfatória?;Regular
LAI-006538/2023;45049,60582;A resposta fornecida foi satisfatória?;Regular
LAI-006794/2023;45051,47674;A resposta fornecida foi satisfatória?;Regular
LAI-003488/2023;45055,58801;A resposta fornecida foi satisfatória?;Regular
LAI-006428/2023;45061,65153;A resposta fornecida foi satisfatória?;Regular
LAI-006791/2023;45063,8409;A resposta fornecida foi satisfatória?;Regular
LAI-007954/2023;45071,82116;A resposta fornecida foi satisfatória?;Regular
LAI-007286/2023;45076,46902;A resposta fornecida foi satisfatória?;Regular
LAI-007189/2023;45076,89494;A resposta fornecida foi satisfatória?;Regular
LAI-005196/2023;45092,75259;A resposta fornecida foi satisfatória?;Regular
LAI-009726/2023;45127,59766;A resposta fornecida foi satisfatória?;Regular
LAI-012454/2023;45136,41912;A resposta fornecida foi satisfatória?;Regular
LAI-009374/2023;45138,4228;A resposta fornecida foi satisfatória?;Regular
LAI-011238/2023;45189,4833;A resposta fornecida foi satisfatória?;Regular
LAI-012894/2023;45154,89912;A resposta fornecida foi satisfatória?;Regular
LAI-012899/2023;45145,52705;A resposta fornecida foi satisfatória?;Regular
LAI-012900/2023;45141,798;A resposta fornecida foi satisfatória?;Regular
LAI-012903/2023;45142,34981;A resposta fornecida foi satisfatória?;Regular
LAI-013123/2023;45225,61176;A resposta fornecida foi satisfatória?;Regular
LAI-013177/2023;45155,74815;A resposta fornecida foi satisfatória?;Regular
LAI-013526/2023;45175,81362;A resposta fornecida foi satisfatória?;Regular
LAI-013834/2023;45880,75764;A resposta fornecida foi satisfatória?;Regular
LAI-014534/2023;45192,24377;A resposta fornecida foi satisfatória?;Regular
LAI-015710/2023;45205,92765;A resposta fornecida foi satisfatória?;Regular
LAI-017075/2023;45442,83785;A resposta fornecida foi satisfatória?;Regular
LAI-017076/2023;45442,83991;A resposta fornecida foi satisfatória?;Regular
LAI-017145/2023;45246,57241;A resposta fornecida foi satisfatória?;Regular
LAI-017328/2023;45244,38087;A resposta fornecida foi satisfatória?;Regular
LAI-018410/2023;45262,37969;A resposta fornecida foi satisfatória?;Regular
LAI-018950/2023;45253,67402;A resposta fornecida foi satisfatória?;Regular
LAI-019997/2023;45291,05017;A resposta fornecida foi satisfatória?;Regular
LAI-000837/2024;45314,59876;A resposta fornecida foi satisfatória?;Regular
LAI-001306/2024;45330,84199;A resposta fornecida foi satisfatória?;Regular
LAI-001710/2024;45353,93813;A resposta fornecida foi satisfatória?;Regular
LAI-004330/2024;45442,85388;A resposta fornecida foi satisfatória?;Regular
LAI-004336/2024;45440,38817;A resposta fornecida foi satisfatória?;Regular
LAI-005024/2024;45446,41294;A resposta fornecida foi satisfatória?;Regular
LAI-005159/2024;45442,84891;A resposta fornecida foi satisfatória?;Regular
LAI-005394/2024;45442,84836;A resposta fornecida foi satisfatória?;Regular
LAI-005527/2024;45382,95734;A resposta fornecida foi satisfatória?;Regular
LAI-005556/2024;45420,71126;A resposta fornecida foi satisfatória?;Regular
LAI-005570/2024;45442,87903;A resposta fornecida foi satisfatória?;Regular
LAI-005572/2024;45412,33931;A resposta fornecida foi satisfatória?;Regular
LAI-005810/2024;45397,68238;A resposta fornecida foi satisfatória?;Regular
LAI-005818/2024;45549,09497;A resposta fornecida foi satisfatória?;Regular
LAI-005866/2024;45405,53719;A resposta fornecida foi satisfatória?;Regular
LAI-006081/2024;45405,94646;A resposta fornecida foi satisfatória?;Regular
LAI-006156/2024;45420,7622;A resposta fornecida foi satisfatória?;Regular
LAI-006163/2024;45442,88516;A resposta fornecida foi satisfatória?;Regular
LAI-006489/2024;45407,46866;A resposta fornecida foi satisfatória?;Regular
LAI-006520/2024;45442,89387;A resposta fornecida foi satisfatória?;Regular
LAI-006610/2024;45442,89881;A resposta fornecida foi satisfatória?;Regular
LAI-006683/2024;45883,69256;A resposta fornecida foi satisfatória?;Regular
LAI-006777/2024;45432,731;A resposta fornecida foi satisfatória?;Regular
LAI-007127/2024;45442,90459;A resposta fornecida foi satisfatória?;Regular
LAI-007132/2024;45408,70304;A resposta fornecida foi satisfatória?;Regular
LAI-007144/2024;45406,62727;A resposta fornecida foi satisfatória?;Regular
LAI-007399/2024;45402,29912;A resposta fornecida foi satisfatória?;Regular
LAI-007444/2024;45448,86796;A resposta fornecida foi satisfatória?;Regular
